,name,pdf_url,pmid,doi
26400,open_access/26529750,,26529750,10.1109/TMI.2015.2495246
26401,open_access/26521688,,26521688,
26402,open_access/26513774,,26513774,10.1109/TBME.2015.2493580
26404,open_access/26513779,,26513779,10.1109/TMI.2015.2492618
26407,open_access/26529783,,26529783,10.1109/TBCAS.2015.2477264
26408,open_access/26515932,,26515932,
26409,open_access/26560677,,26560677,
26410,open_access/26498047,,26498047,
26413,open_access/26474715,,26474715,
26414,open_access/26574297,,26574297,
26415,open_access/26493726,,26493726,10.3109/03091902.2015.1094148
26420,open_access/26563776,,26563776,10.1016/j.artmed.2015.10.001
26422,open_access/26490369,,26490369,10.1007/s00062-015-0471-2
26423,open_access/26490145,,26490145,10.1007/s10916-015-0345-9
26427,open_access/27057085,,27057085,
26428,open_access/26520483,,26520483,
26431,open_access/26513469,,26513469,
26432,open_access/26476638,,26476638,10.1007/s11548-015-1312-0
26434,open_access/26484893,,26484893,
26441,open_access/26459038,,26459038,
26446,open_access/26550531,,26550531,
26457,open_access/26462083,,26462083,10.1109/TMI.2015.2487997
26459,open_access/26439831,,26439831,
26461,open_access/26438087,,26438087,10.1007/s11010-015-2574-0
26462,open_access/26438655,,26438655,
26464,open_access/26435383,,26435383,10.1111/adb.12302
26468,open_access/26435302,,26435302,
26470,open_access/26429603,,26429603,10.3109/14767058.2015.1069811
26471,open_access/26432931,,26432931,
26474,open_access/26474835,,26474835,
26475,open_access/26584583,,26584583,10.1142/S0129065715500379
26477,open_access/26423106,,26423106,10.1177/0309364615605373
26479,open_access/26420585,,26420585,10.1007/s10916-015-0353-9
26483,open_access/26453758,,26453758,
26484,open_access/26456569,,26456569,
26487,open_access/26415189,,26415189,
26489,open_access/26415181,,26415181,10.1109/TNSRE.2015.2477557
26490,open_access/26415148,,26415148,10.1109/TBME.2015.2480881
26491,open_access/26390050,,26390050,10.1088/1752-7155/9/3/031001
26494,open_access/26398564,,26398564,
26495,open_access/26398219,,26398219,
26496,open_access/26386631,,26386631,
26508,open_access/26412010,,26412010,
26509,open_access/26542318,,26542318,10.1142/S0129065715500355
26511,open_access/26390441,,26390441,10.1109/TBME.2015.2477946
26517,open_access/26365925,,26365925,
26521,open_access/26421492,,26421492,
26523,open_access/26349804,,26349804,10.1007/s10916-015-0334-z
26525,open_access/26390947,,26390947,
26526,open_access/26471812,,26471812,
26528,open_access/26406881,,26406881,
26529,open_access/26458112,,26458112,
26530,open_access/26387633,,26387633,
26531,open_access/26422421,,26422421,
26532,open_access/26354997,,26354997,
26533,open_access/26456181,,26456181,
26535,open_access/26342309,,26342309,10.1007/s00216-015-8960-3
26541,open_access/26382937,,26382937,
26544,open_access/26386549,,26386549,
26545,open_access/26340787,,26340787,10.1109/TNNLS.2015.2468721
26549,open_access/26335801,,26335801,
26551,open_access/26385078,,26385078,
26552,open_access/26358282,,26358282,
26554,open_access/26318777,,26318777,
26557,open_access/26313328,,26313328,10.3109/03014460.2015.1043945
26560,open_access/27054054,,27054054,
26568,open_access/26315399,,26315399,
26571,open_access/26363683,,26363683,
26572,open_access/26372358,,26372358,
26573,open_access/26296799,,26296799,10.1007/s11517-015-1351-2
26574,open_access/26560459,,26560459,10.1142/S012906571550032X
26577,open_access/26304693,,26304693,
26578,open_access/26299706,,26299706,
26579,open_access/26356149,,26356149,
26580,open_access/26362074,,26362074,
26581,open_access/26302511,,26302511,10.1109/TMI.2015.2470529
26582,open_access/26302523,,26302523,10.1109/JBHI.2015.2471093
26593,open_access/26291321,,26291321,10.1088/1741-2560/12/5/056009
26595,open_access/26276015,,26276015,10.1007/s10916-015-0294-3
26596,open_access/26276018,,26276018,10.1007/s10916-015-0311-6
26597,open_access/26276016,,26276016,10.1007/s10916-015-0304-5
26598,open_access/26276014,,26276014,10.1007/s10916-015-0286-3
26599,open_access/26303106,,26303106,
26600,open_access/26285054,,26285054,10.1109/TBME.2015.2468589
26603,open_access/26285228,,26285228,10.1109/JBHI.2015.2468224
26604,open_access/26323193,,26323193,
26605,open_access/26277421,,26277421,
26609,open_access/26261097,,26261097,10.1088/0967-3334/36/9/2009
26611,open_access/26298855,,26298855,
26612,open_access/26276981,,26276981,10.1109/TBME.2015.2466460
26613,open_access/26321351,,26321351,
26614,open_access/26256809,,26256809,10.1002/nbm.3353
26615,open_access/26265552,,26265552,
26617,open_access/26252868,,26252868,10.1111/sltb.12180
26618,open_access/26251028,,26251028,10.1007/s11517-015-1364-x
26619,open_access/26298486,,26298486,
26630,open_access/26227167,,26227167,10.1007/s00234-015-1552-2
26633,open_access/26259241,,26259241,10.1109/TMI.2015.2463078
26634,open_access/26135771,,26135771,10.3109/14767058.2015.1064888
26635,open_access/26224525,,26224525,10.1007/s10439-015-1407-3
26637,open_access/26233471,,26233471,
26638,open_access/26241981,,26241981,10.1109/JBHI.2015.2462079
26639,open_access/26403903,,26403903,
26640,open_access/26253158,,26253158,
26641,open_access/26577485,,26577485,10.1007/s13239-015-0238-6
26642,open_access/26218353,,26218353,10.1089/tmj.2014.0249
26643,open_access/26214066,,26214066,10.1111/jon.12280
26646,open_access/26275389,,26275389,
26647,open_access/26919699,,26919699,10.1016/j.media.2015.07.003
26651,open_access/26208309,,26208309,10.1109/TMI.2015.2459064
26652,open_access/26206257,,26206257,
26653,open_access/26208371,,26208371,10.1109/JBHI.2015.2458965
26655,open_access/26193379,,26193379,10.1002/mrm.25853
26657,open_access/26226415,,26226415,
26658,open_access/26233567,,26233567,
26659,open_access/26220142,,26220142,
26660,open_access/26192325,,26192325,
26661,open_access/26254827,,26254827,
26668,open_access/26188898,,26188898,10.1016/j.burns.2015.05.011
26670,open_access/26171965,,26171965,10.3109/03091902.2015.1063721
26676,open_access/26198132,,26198132,
26678,open_access/26318113,,26318113,
26679,open_access/26187550,,26187550,
26680,open_access/26206406,,26206406,
26681,open_access/26148789,,26148789,
26682,open_access/26239472,,26239472,
26685,open_access/26254876,,26254876,
26686,open_access/26164033,,26164033,
26687,open_access/26133288,,26133288,10.1007/s00264-015-2839-y
26688,open_access/26102486,,26102486,10.1115/1.4030892
26690,open_access/26119754,,26119754,10.1111/srt.12220
26693,open_access/26183648,,26183648,
26695,open_access/26159906,,26159906,
26698,open_access/26119460,,26119460,
26699,open_access/26115315,,26115315,10.1111/jgs.13491
26700,open_access/26111611,,26111611,10.1111/jcpp.12444
26701,open_access/26153643,,26153643,
26704,open_access/26137902,,26137902,
26705,open_access/26109519,,26109519,10.1007/s11517-015-1329-0
26706,open_access/26183126,,26183126,
26707,open_access/26116795,,26116795,
26708,open_access/26115898,,26115898,
26713,open_access/26149291,,26149291,
26714,open_access/26084884,,26084884,10.1007/s10151-015-1319-0
26715,open_access/26087718,,26087718,10.1007/s11325-015-1218-7
26716,open_access/26084877,,26084877,10.3109/03091902.2015.1052108
26721,open_access/26081904,,26081904,10.1007/s11517-015-1323-6
26722,open_access/26083460,,26083460,10.1088/0031-9155/60/13/5123
26723,open_access/26087511,,26087511,10.1109/JBHI.2015.2446539
26725,open_access/26120072,,26120072,
26727,open_access/26140956,,26140956,
26728,open_access/26086446,,26086446,
26730,open_access/26070542,,26070542,10.1007/s10877-015-9716-5
26731,open_access/26103603,,26103603,
26732,open_access/26095578,,26095578,10.1002/ejp.734
26733,open_access/26093830,,26093830,
26734,open_access/26093787,,26093787,
26736,open_access/26093065,,26093065,
26737,open_access/26067517,,26067517,
26739,open_access/26117649,,26117649,
26740,open_access/26055162,,26055162,
26741,open_access/26068546,,26068546,10.1109/TNSRE.2015.2441835
26743,open_access/26049412,,26049412,10.1007/s11517-015-1320-9
26744,open_access/26093785,,26093785,
26745,open_access/26093832,,26093832,
26747,open_access/26094859,,26094859,
26748,open_access/26093386,,26093386,
26749,open_access/26054876,,26054876,
26750,open_access/26093788,,26093788,
26752,open_access/26048077,,26048077,
26755,open_access/26093932,,26093932,10.1016/j.clinph.2015.05.024
26759,open_access/26039001,,26039001,10.5152/tjg.2015.0199
26760,open_access/26035476,,26035476,10.1088/1741-2560/12/4/046008
26761,open_access/26044081,,26044081,
26765,open_access/26037845,,26037845,
26766,open_access/26037051,,26037051,
26767,open_access/26073099,,26073099,
26772,open_access/26016644,,26016644,10.3109/14015439.2015.1019563
26773,open_access/26093772,,26093772,
26775,open_access/26012381,,26012381,10.1088/0967-3334/36/7/1399
26776,open_access/26014883,,26014883,10.1002/nbm.3329
26777,open_access/26010174,,26010174,10.1111/jan.12691
26778,open_access/26008877,,26008877,
26783,open_access/26003286,,26003286,
26790,open_access/26003389,,26003389,
26791,open_access/25990697,,25990697,10.1017/S0033291715000768
26795,open_access/25998407,,25998407,
26796,open_access/26011864,,26011864,10.1109/TMI.2015.2434398
26800,open_access/25998519,,25998519,
26803,open_access/25976931,,25976931,10.1007/s00384-015-2250-6
26807,open_access/25993699,,25993699,10.1109/TBME.2015.2433397
26808,open_access/25974958,,25974958,10.1109/JBHI.2015.2432832
26810,open_access/25997573,,25997573,
26811,open_access/25974957,,25974957,10.1109/JBHI.2015.2432033
26812,open_access/25413443,,25413443,10.1111/bju.12998
26813,open_access/25964505,,25964505,
26814,open_access/26025202,,26025202,
26816,open_access/25950849,,25950849,10.3109/07357907.2015.1024317
26817,open_access/25982199,,25982199,
26818,open_access/25944812,,25944812,10.1088/1752-7155/9/2/027106
26820,open_access/25956000,,25956000,10.1109/JBHI.2015.2430524
26821,open_access/25958225,,25958225,
26822,open_access/25953014,,25953014,
26825,open_access/25944112,,25944112,
26826,open_access/26027794,,26027794,
26827,open_access/25934996,,25934996,
26831,open_access/25925692,,25925692,10.3414/ME14-01-0071
26832,open_access/25925616,,25925616,10.3414/ME14-01-0015
26835,open_access/25935052,,25935052,10.1109/JBHI.2015.2427511
26837,open_access/25931158,,25931158,
26838,open_access/25929619,,25929619,
26839,open_access/25951502,,25951502,
26840,open_access/25915578,,25915578,10.3109/00016357.2014.967719
26841,open_access/26001851,,26001851,
26842,open_access/25982067,,25982067,
26844,open_access/25922134,,25922134,
26846,open_access/25922119,,25922119,
26849,open_access/25913281,,25913281,
26850,open_access/25976208,,25976208,
26851,open_access/25915965,,25915965,10.1109/JBHI.2015.2425932
26852,open_access/25965771,,25965771,
26853,open_access/26026697,,26026697,10.1007/s11548-015-1202-5
26856,open_access/25910665,,25910665,
26859,open_access/25895906,,25895906,10.1007/s12094-015-1285-z
26860,open_access/26000776,,26000776,
26861,open_access/25894994,,25894994,10.1088/0967-3334/36/5/1001
26863,open_access/25898286,,25898286,10.1109/JBHI.2015.2424074
26864,open_access/25876516,,25876516,10.1007/s10729-015-9323-5
26866,open_access/25958031,,25958031,
26867,open_access/25872772,,25872772,10.2217/pgs.15.26
26869,open_access/25876180,,25876180,10.1080/10255842.2015.1032945
26871,open_access/25888338,,25888338,
26872,open_access/25889456,,25889456,
26874,open_access/25871701,,25871701,10.3109/21678421.2015.1026266
26876,open_access/25912990,,25912990,
26877,open_access/25865833,,25865833,10.1002/jmri.24913
26879,open_access/25860845,,25860845,10.1007/s13246-015-0343-8
26882,open_access/25912974,,25912974,
26887,open_access/25986754,,25986754,10.1142/S0129065715500203
26889,open_access/25861090,,25861090,10.1109/JBHI.2015.2420534
26890,open_access/25889718,,25889718,
26892,open_access/25850101,,25850101,10.1109/TCYB.2015.2416321
26894,open_access/25907414,,25907414,
26895,open_access/25891366,,25891366,
26897,open_access/25823766,,25823766,10.1038/ajg.2015.90
26904,open_access/26306256,,26306256,
26905,open_access/26306245,,26306245,
26906,open_access/25959320,,25959320,
26907,open_access/25963525,,25963525,
26908,open_access/25977114,,25977114,
26909,open_access/26306253,,26306253,
26910,open_access/25953402,,25953402,
26911,open_access/25805603,,25805603,10.1136/jech-2014-204523
26912,open_access/25823046,,25823046,10.1109/JBHI.2015.2412175
26914,open_access/25839422,,25839422,
26915,open_access/25864164,,25864164,
26917,open_access/25796587,,25796587,10.1007/s10916-015-0241-3
26918,open_access/25863517,,25863517,
26920,open_access/25841182,,25841182,
26923,open_access/25807574,,25807574,10.1109/JBHI.2015.2414876
26926,open_access/25787307,,25787307,10.1111/jmi.12237
26927,open_access/25880524,,25880524,
26928,open_access/25777181,,25777181,10.1002/jmri.24879
26933,open_access/25792386,,25792386,
26934,open_access/25819060,,25819060,
26936,open_access/25773366,,25773366,10.1007/s11517-015-1263-1
26937,open_access/25823851,,25823851,
26938,open_access/25817534,,25817534,
26939,open_access/25773367,,25773367,10.1007/s11517-015-1264-0
26940,open_access/25827533,,25827533,
26942,open_access/25781877,,25781877,10.1109/TIP.2015.2412377
26943,open_access/25765021,,25765021,10.1177/1533034615571153
26944,open_access/25836568,,25836568,
26945,open_access/25769224,,25769224,
26947,open_access/25645966,,25645966,10.1002/cnm.2704
26948,open_access/25752894,,25752894,10.1245/s10434-015-4475-6
26949,open_access/25756240,,25756240,10.1038/ajg.2015.51
26950,open_access/25797605,,25797605,
26952,open_access/25746391,,25746391,
26953,open_access/25769166,,25769166,10.1109/TNSRE.2015.2410176
26958,open_access/25749182,,25749182,
26959,open_access/25734829,,25734829,10.1089/tmj.2014.0113
26960,open_access/25732084,,25732084,10.1007/s10916-015-0236-0
26963,open_access/25722202,,25722202,10.1007/s10916-015-0227-1
26965,open_access/25804351,,25804351,10.1142/S0129065715500100
26966,open_access/25712814,,25712814,10.1007/s10916-015-0210-x
26967,open_access/25710187,,25710187,10.1088/1741-2560/12/2/026008
26968,open_access/25707440,,25707440,10.3109/21691401.2015.1008506
26974,open_access/25795630,,25795630,
26976,open_access/25791434,,25791434,
26978,open_access/25804445,,25804445,
26979,open_access/25704840,,25704840,
26983,open_access/25776030,,25776030,
26985,open_access/25700665,,25700665,
26987,open_access/25720016,,25720016,10.1109/TBME.2015.2404300
26988,open_access/25725446,,25725446,10.1016/j.compbiomed.2015.02.006
26989,open_access/25681102,,25681102,10.1007/s10916-015-0225-3
26990,open_access/25700471,,25700471,10.1109/TBCAS.2014.2386891
26992,open_access/25700439,,25700439,10.1109/TBME.2015.2403616
26994,open_access/25704654,,25704654,10.1016/j.compbiomed.2015.02.003
26996,open_access/25678091,,25678091,
26997,open_access/25912989,,25912989,
26998,open_access/25677947,,25677947,
27001,open_access/25663167,,25663167,10.1007/s10877-015-9664-0
27005,open_access/25687738,,25687738,
27006,open_access/25725811,,25725811,
27007,open_access/25732434,,25732434,
27008,open_access/25658903,,25658903,10.3414/ME14-01-0082
27009,open_access/25675467,,25675467,10.1109/JBHI.2015.2396520
27010,open_access/25652101,,25652101,10.1088/0967-3334/36/3/409
27011,open_access/25650073,,25650073,10.1007/s10916-015-0197-3
27012,open_access/25649845,,25649845,10.1007/s13246-015-0333-x
27014,open_access/25644668,,25644668,10.1007/s10916-014-0188-9
27015,open_access/25661260,,25661260,
27016,open_access/25652394,,25652394,
27017,open_access/25637541,,25637541,10.1007/s10916-014-0187-x
27018,open_access/25704869,,25704869,
27020,open_access/25640294,,25640294,
27022,open_access/25644739,,25644739,10.1111/jon.12214
27026,open_access/25618539,,25618539,10.1007/s00455-014-9593-y
27027,open_access/25629798,,25629798,
27029,open_access/25618220,,25618220,
27030,open_access/25617669,,25617669,
27031,open_access/25604028,,25604028,10.3414/ME14-01-0061
27032,open_access/25605418,,25605418,10.1002/dc.23244
27034,open_access/25697987,,25697987,
27036,open_access/25614384,,25614384,
27039,open_access/25593289,,25593289,10.1152/japplphysiol.01189.2013
27041,open_access/25515741,,25515741,10.1111/crj.12250
27045,open_access/25582837,,25582837,10.1088/0967-3334/36/2/283
27046,open_access/25546153,,25546153,10.1002/ana.24341
27049,open_access/25625698,,25625698,
27052,open_access/25571959,,25571959,10.1088/0967-3334/36/2/191
27056,open_access/25576588,,25576588,10.1109/TCYB.2014.2379621
27057,open_access/25370186,,25370186,10.1002/jcph.422
27058,open_access/25576585,,25576585,10.1109/JBHI.2014.2387795
27059,open_access/25576352,,25576352,
27060,open_access/25624045,,25624045,
27061,open_access/25561599,,25561599,10.1109/JBHI.2014.2387207
27062,open_access/25589415,,25589415,
27064,open_access/25579436,,25579436,
27065,open_access/25576196,,25576196,
27066,open_access/25549938,,25549938,
27069,open_access/25541528,,25541528,
27071,open_access/25528632,,25528632,
27072,open_access/25522808,,25522808,10.3109/03091902.2014.990160
27074,open_access/25557199,,25557199,
27075,open_access/25547267,,25547267,
27076,open_access/25591048,,25591048,
27077,open_access/25653073,,25653073,10.1142/S0129065715500033
27078,open_access/25520271,,25520271,10.1177/1533034614563013
27079,open_access/25512221,,25512221,10.1039/c4mb00659c
27081,open_access/25502852,,25502852,10.1007/s11517-014-1234-y
27084,open_access/25555756,,25555756,
27085,open_access/25495249,,25495249,10.3109/09513590.2014.989981
27087,open_access/25503416,,25503416,10.1007/s10916-014-0166-2
27088,open_access/25495079,,25495079,10.1080/09297049.2014.988606
27089,open_access/25498836,,25498836,
27092,open_access/25528696,,25528696,
27093,open_access/25500340,,25500340,
27094,open_access/25577141,,25577141,
27095,open_access/25489980,,25489980,10.1088/0031-9155/60/1/233
27098,open_access/25486589,,25486589,10.1148/radiol.14140770
27099,open_access/25528697,,25528697,
27101,open_access/25600978,,25600978,
27102,open_access/25494498,,25494498,10.1109/TBME.2014.2377594
27103,open_access/25494516,,25494516,10.1109/JBHI.2014.2377517
27105,open_access/25494497,,25494497,10.1109/TBME.2014.2377555
27107,open_access/25472730,,25472730,10.1007/s10916-014-0173-3
27108,open_access/25472729,,25472729,10.1007/s10916-014-0171-5
27112,open_access/25499961,,25499961,
27114,open_access/25451320,,25451320,10.1007/s11548-014-1133-6
27115,open_access/25449060,,25449060,10.1177/0272989X14560647
27117,open_access/25434784,,25434784,10.3414/ME13-01-0081
27119,open_access/25433946,,25433946,10.1007/s12032-014-0383-z
27120,open_access/25432298,,25432298,10.1007/s00420-014-1004-z
27121,open_access/25429825,,25429825,10.1007/s00192-014-2582-8
27125,open_access/24750006,,24750006,10.7785/tcrt.2012.500430
27128,open_access/25460203,,25460203,
27129,open_access/25466337,,25466337,
27131,open_access/25435077,,25435077,
27132,open_access/25412886,,25412886,10.1007/s13246-014-0313-6
27133,open_access/25533223,,25533223,
27134,open_access/25443534,,25443534,
27137,open_access/25407849,,25407849,10.1088/0967-3334/35/12/2543
27138,open_access/25487819,,25487819,
27139,open_access/25499960,,25499960,
27141,open_access/25402486,,25402486,10.1088/0967-3334/35/12/2489
27142,open_access/25463459,,25463459,
27143,open_access/25460205,,25460205,
27144,open_access/25464358,,25464358,
27145,open_access/25954366,,25954366,
27146,open_access/25954359,,25954359,
27147,open_access/25954451,,25954451,
27148,open_access/25954440,,25954440,
27149,open_access/25954467,,25954467,
27150,open_access/25954377,,25954377,
27151,open_access/25954418,,25954418,
27154,open_access/25445272,,25445272,
27156,open_access/25464921,,25464921,
27157,open_access/25684369,,25684369,10.1142/S0129065714500361
27158,open_access/25465284,,25465284,
27160,open_access/25534671,,25534671,
27161,open_access/27019791,,27019791,
27163,open_access/25370705,,25370705,10.1007/s11060-014-1639-3
27164,open_access/25371410,,25371410,10.1158/0008-5472.CAN-14-1458
27168,open_access/25444572,,25444572,
27169,open_access/25348548,,25348548,10.1007/s12149-014-0919-5
27170,open_access/25361497,,25361497,10.1109/TBME.2014.2365494
27172,open_access/25522334,,25522334,
27173,open_access/25344845,,25344845,10.1007/s00702-014-1324-x
27175,open_access/25350925,,25350925,10.1109/TMI.2014.2365030
27176,open_access/25342615,,25342615,10.1167/iovs.14-15120
27178,open_access/25456146,,25456146,
27179,open_access/25340887,,25340887,10.1088/0967-3334/35/11/2183
27180,open_access/25450224,,25450224,
27181,open_access/25457563,,25457563,
27184,open_access/25329357,,25329357,10.3109/02713683.2014.975366
27185,open_access/25347890,,25347890,10.1109/JBHI.2014.2363177
27187,open_access/25326907,,25326907,10.1007/s12149-014-0921-y
27188,open_access/25326867,,25326867,10.1007/s11517-014-1210-6
27189,open_access/25343762,,25343762,10.1109/TNSRE.2014.2362862
27190,open_access/25455561,,25455561,
27191,open_access/25323153,,25323153,10.1007/s00405-014-3337-3
27193,open_access/25454645,,25454645,
27194,open_access/25497295,,25497295,
27197,open_access/25319347,,25319347,10.1007/s00330-014-3414-4
27199,open_access/25453323,,25453323,
27200,open_access/25453465,,25453465,
27201,open_access/25442347,,25442347,
27206,open_access/25312773,,25312773,
27207,open_access/25312965,,25312965,10.1109/JBHI.2014.2361688
27210,open_access/25130792,,25130792,10.1111/his.12507
27211,open_access/25450217,,25450217,
27212,open_access/25296406,,25296406,10.1109/TNSRE.2014.2361478
27215,open_access/25308505,,25308505,
27216,open_access/25266260,,25266260,10.1007/s11517-014-1202-6
27217,open_access/25303113,,25303113,
27218,open_access/25444461,,25444461,
27220,open_access/25265636,,25265636,10.1109/JBHI.2014.2360515
27222,open_access/25265632,,25265632,10.1109/TNSRE.2014.2359997
27225,open_access/25254327,,25254327,10.1088/0031-9155/59/20/6043
27227,open_access/25246110,,25246110,
27228,open_access/25245096,,25245096,10.1142/S0129065714500221
27231,open_access/25249448,,25249448,
27233,open_access/25243636,,25243636,10.1088/0967-3334/35/10/2119
27234,open_access/25245133,,25245133,10.1177/1550059414548721
27237,open_access/25237821,,25237821,10.1088/0967-3334/35/10/2053
27240,open_access/25306242,,25306242,
27241,open_access/25227532,,25227532,10.1007/s11548-014-1111-z
27242,open_access/25261003,,25261003,
27243,open_access/25248205,,25248205,10.1109/JBHI.2014.2358640
27244,open_access/25260752,,25260752,
27245,open_access/25255154,,25255154,
27246,open_access/25282706,,25282706,
27247,open_access/25212212,,25212212,10.1177/0954411914549980
27251,open_access/25199588,,25199588,
27252,open_access/25188730,,25188730,10.1088/1741-2560/11/5/056018
27254,open_access/25194638,,25194638,
27256,open_access/25270241,,25270241,
27262,open_access/25171922,,25171922,10.1007/s10916-014-0131-0
27263,open_access/25264345,,25264345,
27265,open_access/25179136,,25179136,
27266,open_access/25296360,,25296360,
27267,open_access/25164759,,25164759,10.1088/0031-9155/59/18/5423
27270,open_access/25243989,,25243989,
27271,open_access/25260848,,25260848,
27273,open_access/25213349,,25213349,
27274,open_access/25175002,,25175002,
27275,open_access/25167561,,25167561,10.1109/JBHI.2014.2352302
27277,open_access/25151957,,25151957,10.1038/leu.2014.252
27280,open_access/25262492,,25262492,
27285,open_access/25139037,,25139037,10.1088/0967-3334/35/9/1813
27288,open_access/25199847,,25199847,
27289,open_access/25217764,,25217764,
27290,open_access/25173811,,25173811,
27291,open_access/25137721,,25137721,10.1109/TBME.2014.2348323
27292,open_access/25189363,,25189363,
27293,open_access/25120041,,25120041,10.1007/s00259-014-2882-8
27294,open_access/25119239,,25119239,10.1007/s10916-014-0106-1
27296,open_access/25119238,,25119238,10.1007/s10916-014-0102-5
27298,open_access/25113135,,25113135,10.1111/ner.12214
27299,open_access/25200900,,25200900,
27303,open_access/25117751,,25117751,
27304,open_access/25117552,,25117552,
27305,open_access/25107363,,25107363,10.1007/s12149-014-0895-9
27306,open_access/25111472,,25111472,
27307,open_access/25164248,,25164248,10.1142/S0129065714500233
27308,open_access/25103604,,25103604,10.1007/s10439-014-1083-8
27309,open_access/25168254,,25168254,
27311,open_access/25109433,,25109433,
27312,open_access/25101825,,25101825,10.3109/03091902.2014.942041
27314,open_access/25108343,,25108343,
27318,open_access/25093634,,25093634,
27319,open_access/25088694,,25088694,
27320,open_access/25078561,,25078561,10.1007/s10548-014-0386-2
27322,open_access/25073606,,25073606,10.1007/s11548-014-1100-2
27323,open_access/25069479,,25069479,10.1088/0967-3334/35/8/1591
27324,open_access/25069520,,25069520,10.1088/0967-3334/35/8/1607
27326,open_access/25069892,,25069892,10.1088/0967-3334/35/7/1685
27329,open_access/25066340,,25066340,10.1111/srt.12160
27330,open_access/25066520,,25066520,10.1002/nbm.3163
27331,open_access/25070021,,25070021,
27332,open_access/25073180,,25073180,10.1109/JBHI.2014.2336757
27333,open_access/25066584,,25066584,
27334,open_access/25060536,,25060536,10.1002/jemt.22409
27336,open_access/25103878,,25103878,
27337,open_access/25091172,,25091172,
27338,open_access/25037713,,25037713,10.1007/s10916-014-0100-7
27339,open_access/25037587,,25037587,10.1007/s00702-014-1272-5
27340,open_access/25042445,,25042445,
27346,open_access/25023652,,25023652,10.1007/s10916-014-0098-x
27347,open_access/25024116,,25024116,10.1007/s11548-014-1088-7
27349,open_access/25048351,,25048351,
27351,open_access/25070755,,25070755,
27355,open_access/25012476,,25012476,10.1007/s10916-014-0087-0
27358,open_access/25029521,,25029521,10.1109/JBHI.2014.2337752
27363,open_access/25062892,,25062892,
27366,open_access/25060941,,25060941,
27367,open_access/24993284,,24993284,10.3414/ME13-02-0041
27368,open_access/24992968,,24992968,10.3414/ME13-01-0135
27369,open_access/24994515,,24994515,10.1007/s10916-014-0097-y
27370,open_access/25033022,,25033022,
27373,open_access/24990467,,24990467,
27375,open_access/24984169,,24984169,10.3109/21678421.2014.908311
27380,open_access/25031224,,25031224,
27381,open_access/24973735,,24973735,
27383,open_access/24922590,,24922590,10.1021/pr500409q
27384,open_access/24962984,,24962984,10.1007/s10439-014-1059-8
27385,open_access/24957386,,24957386,10.1007/s10916-014-0060-y
27386,open_access/24956998,,24956998,10.1007/s11548-014-1089-6
27387,open_access/25088983,,25088983,
27388,open_access/24958614,,24958614,10.1007/s11517-014-1167-5
27390,open_access/24970026,,24970026,
27392,open_access/24951964,,24951964,10.1007/s11517-014-1168-4
27393,open_access/24997860,,24997860,
27394,open_access/25001545,,25001545,
27399,open_access/24935271,,24935271,10.1038/ajg.2014.147
27405,open_access/24923413,,24923413,10.1007/s11517-014-1164-8
27406,open_access/24951711,,24951711,10.1109/JBHI.2014.2330898
27408,open_access/25129022,,25129022,
27409,open_access/24953305,,24953305,10.2390/biecoll-jib-2014-236
27414,open_access/24974010,,24974010,
27417,open_access/24962337,,24962337,
27418,open_access/24909942,,24909942,10.1002/jcu.22183
27420,open_access/24909152,,24909152,10.1088/0031-9155/59/13/3555
27421,open_access/24962336,,24962336,
27425,open_access/24919204,,24919204,10.1109/JBHI.2014.2328346
27428,open_access/24905493,,24905493,
27429,open_access/24969376,,24969376,
27431,open_access/25486650,,25486650,10.1109/JBHI.2014.2326660
27432,open_access/24886923,,24886923,10.1055/s-0034-1368722
27433,open_access/24894029,,24894029,
27434,open_access/24951852,,24951852,
27436,open_access/24878780,,24878780,10.1007/s10916-014-0058-5
27437,open_access/24959311,,24959311,
27439,open_access/24879897,,24879897,
27440,open_access/24879644,,24879644,10.1109/TBME.2014.2327198
27441,open_access/24878731,,24878731,
27442,open_access/24946259,,24946259,
27444,open_access/24875624,,24875624,
27446,open_access/25086897,,25086897,
27448,open_access/24877617,,24877617,
27449,open_access/24877616,,24877616,
27453,open_access/24860037,,24860037,10.1109/TNSRE.2014.2326254
27454,open_access/24844143,,24844143,10.1088/0967-3334/35/6/965
27455,open_access/24842951,,24842951,10.1177/0272989X14535984
27456,open_access/24841632,,24841632,10.1089/tmj.2013.0261
27457,open_access/24860043,,24860043,10.1109/JBHI.2014.2325615
27459,open_access/24860022,,24860022,10.1109/TBME.2014.2325410
27460,open_access/24844608,,24844608,
27461,open_access/24830524,,24830524,10.1007/s11548-014-1008-x
27462,open_access/24846649,,24846649,10.1109/TNSRE.2014.2323576
27467,open_access/24833559,,24833559,
27468,open_access/24972858,,24972858,
27469,open_access/24813568,,24813568,
27471,open_access/24908192,,24908192,
27472,open_access/24894180,,24894180,
27473,open_access/24875462,,24875462,
27474,open_access/24807119,,24807119,10.1007/s11325-014-0993-x
27481,open_access/24858570,,24858570,
27482,open_access/24857941,,24857941,
27483,open_access/24795333,,24795333,10.1136/bjophthalmol-2013-304319
27487,open_access/24909786,,24909786,
27489,open_access/24837641,,24837641,
27490,open_access/24791746,,24791746,
27491,open_access/24802069,,24802069,10.1109/TMI.2014.2321024
27493,open_access/24835087,,24835087,
27494,open_access/24768562,,24768562,
