,pmid,doi,fulltextlink
10770,29512503,10.1016/j.cmpb.2017.11.021,https://www.sciencedirect.com/science/article/abs/pii/S0169260717307666?via%3Dihub
10771,29989996,10.1109/JBHI.2017.2777926,https://ieeexplore.ieee.org/document/8119948
10772,29177993,10.1007/s10729-017-9423-5,https://link.springer.com/article/10.1007/s10729-017-9423-5
10773,29182965,10.1016/j.jelekin.2017.10.010,https://www.sciencedirect.com/science/article/abs/pii/S1050641117302973?via%3Dihub
10774,29331253,10.1016/j.ijmedinf.2017.11.010,https://www.sciencedirect.com/science/article/abs/pii/S1386505617304240?via%3Dihub
10775,29989989,10.1109/TCBB.2017.2776910,https://ieeexplore.ieee.org/document/8119531
10776,29174728,10.1016/j.neuropsychologia.2017.11.025,https://www.sciencedirect.com/science/article/abs/pii/S0028393217304475?via%3Dihub
10777,29169647,10.1016/j.artmed.2017.11.002,https://www.sciencedirect.com/science/article/pii/S0933365717302476?via%3Dihub
10778,29989950,10.1109/TBME.2017.2776157,https://ieeexplore.ieee.org/document/8116600
10779,29249551,10.1016/j.pediatrneurol.2017.10.019,https://www.pedneur.com/article/S0887-8994(17)30953-0/fulltext
10780,28949092,10.1111/papr.12645,https://onlinelibrary.wiley.com/doi/10.1111/papr.12645
10781,29154258,10.1088/1361-6498/aa9b9b,"https://validate.perfdrive.com/?ssa=78f45be1-1e16-4f50-ac10-1b705733a32d&ssb=99765294321&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6498%2Faa9b9b&ssi=fab9d3b9-8427-4209-bba3-10d8e367ac92&ssk=support@shieldsquare.com&ssm=19190733154788186106340045840064&ssn=d53d645f70fb747ce30a3984c90c2ba04e5a2ac6133e-a210-41b5-83cce1&sso=7832271a-07d02a669f3f46faa72b44ec7b1e51d38b79415c07002345&ssp=26928896961654728430165477369278365&ssq=79805135497705952762654977791475693856745&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10782,29154696,10.1177/1087054717740632,https://journals.sagepub.com/doi/10.1177/1087054717740632
10783,29159541,10.1007/s00417-017-3850-3,https://link.springer.com/article/10.1007/s00417-017-3850-3
10784,29150800,10.1007/s11517-017-1752-5,https://link.springer.com/article/10.1007/s11517-017-1752-5
10785,29159706,10.1007/s10916-017-0845-x,https://link.springer.com/article/10.1007/s10916-017-0845-x
10786,29143395,10.1002/jemt.22961,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/jemt.22961
10787,29173802,10.1016/j.cmpb.2017.11.015,https://www.sciencedirect.com/science/article/abs/pii/S016926071730411X?via%3Dihub
10788,29143960,10.1111/epi.13948,https://onlinelibrary.wiley.com/doi/10.1111/epi.13948
10789,29249350,10.1016/j.cmpb.2017.11.010,https://www.sciencedirect.com/science/article/abs/pii/S0169260717305151?via%3Dihub
10790,29246722,10.1016/j.ijrobp.2017.10.046,https://www.redjournal.org/article/S0360-3016(17)34061-0/fulltext
10791,28851134,10.1002/jbio.201700003,https://onlinelibrary.wiley.com/doi/10.1002/jbio.201700003
10792,29249342,10.1016/j.cmpb.2017.11.013,https://www.sciencedirect.com/science/article/abs/pii/S0169260717304741?via%3Dihub
10793,29249337,10.1016/j.cmpb.2017.11.014,https://www.sciencedirect.com/science/article/abs/pii/S0169260717306661?via%3Dihub
10794,29134348,10.1007/s00330-017-5118-z,https://link.springer.com/article/10.1007/s00330-017-5118-z
10795,29128973,10.1007/s10916-017-0847-8,https://link.springer.com/article/10.1007/s10916-017-0847-8
10796,29127485,10.1007/s00417-017-3839-y,https://link.springer.com/article/10.1007/s00417-017-3839-y
10797,29990164,10.1109/JBHI.2017.2771768,https://ieeexplore.ieee.org/document/8103330
10798,29224807,10.1016/j.oraloncology.2017.11.008,https://www.sciencedirect.com/science/article/abs/pii/S1368837517303603?via%3Dihub
10799,29124453,10.1007/s10916-017-0853-x,https://link.springer.com/article/10.1007/s10916-017-0853-x
10800,29249346,10.1016/j.cmpb.2017.10.024,https://www.sciencedirect.com/science/article/abs/pii/S016926071730408X?via%3Dihub
10801,29249345,10.1016/j.cmpb.2017.10.027,https://www.sciencedirect.com/science/article/abs/pii/S0169260717301827?via%3Dihub
10802,29150091,10.1016/j.compbiomed.2017.11.005,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303657?via%3Dihub
10803,29180004,10.1016/j.compbiomed.2017.11.003,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303633?via%3Dihub
10804,29279171,10.1016/j.ejrad.2017.11.001,https://www.ejradiology.com/article/S0720-048X(17)30426-6/fulltext
10805,29104000,10.1016/j.jneumeth.2017.11.002,https://www.sciencedirect.com/science/article/abs/pii/S0165027017303825?via%3Dihub
10806,29990098,10.1109/TCYB.2017.2765665,https://ieeexplore.ieee.org/document/8093746
10807,29080669,10.1016/j.jneumeth.2017.10.023,https://www.sciencedirect.com/science/article/abs/pii/S0165027017303795?via%3Dihub
10808,29121541,10.1016/j.compbiomed.2017.10.024,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303505?via%3Dihub
10810,29146284,10.1016/j.jbiomech.2017.10.025,https://www.sciencedirect.com/science/article/abs/pii/S0021929017305572?via%3Dihub
10811,28933707,10.1088/1361-6579/aa8e1f,"https://validate.perfdrive.com/?ssa=6f98bf00-89b1-4ef7-91ae-067fbce1c9e1&ssb=72529265349&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Faa8e1f&ssi=0b486656-8427-4f7e-8f57-2353435da62f&ssk=support@shieldsquare.com&ssm=42405410545521632104275234996249&ssn=631a33d9eb6b2c465e8d7e94838307e05df2e95eeaa3-3098-4009-be0ca3&sso=b73c68e5-1c42afc362633768af627916cd9acb27d404428cd6466378&ssp=50927462141654774902165476624086926&ssq=94321245513449426472455134845963056525603&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10812,29249348,10.1016/j.cmpb.2017.10.026,https://www.sciencedirect.com/science/article/abs/pii/S0169260716313992?via%3Dihub
10813,28930098,10.1088/1361-6579/aa8de2,"https://validate.perfdrive.com/?ssa=675b94d9-e37d-48fd-96b2-3e6216245422&ssb=74778233686&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Faa8de2&ssi=dab25945-8427-468e-be22-f411d0524774&ssk=support@shieldsquare.com&ssm=65368311292694556101830607121113&ssn=b2a6361b14793b8fd5a4b9c37c2af61f1658994536eb-0c31-47cb-928ee4&sso=460e028c-4660a4e03f5fab8ba08a06b14d41770cb8e19c0b62d4a03f&ssp=98868797961654746959165473232850691&ssq=52571725514314837281355143508416916688632&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10814,29083930,10.1089/cmb.2017.0153,https://www.liebertpub.com/doi/10.1089/cmb.2017.0153
10815,29028135,10.1002/hipo.22807,https://onlinelibrary.wiley.com/doi/10.1002/hipo.22807
10816,28963779,10.1002/mp.12602,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.12602
10817,29080913,10.1007/s10916-017-0843-z,https://link.springer.com/article/10.1007/s10916-017-0843-z
10818,29126580,10.1016/j.compbiomed.2017.10.026,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303529?via%3Dihub
10819,29080956,10.1007/s10151-017-1701-1,https://link.springer.com/article/10.1007/s10151-017-1701-1
10820,29080396,10.1111/acps.12824,https://onlinelibrary.wiley.com/doi/10.1111/acps.12824
10821,29077479,10.1080/13607863.2017.1394440,https://www.tandfonline.com/doi/full/10.1080/13607863.2017.1394440
10822,29075939,10.1007/s10916-017-0834-0,https://link.springer.com/article/10.1007/s10916-017-0834-0
10823,29068076,10.1111/aor.13004,https://onlinelibrary.wiley.com/doi/10.1111/aor.13004
10824,29064739,10.1080/07357907.2017.1385791,https://www.tandfonline.com/doi/full/10.1080/07357907.2017.1385791
10825,29990007,10.1109/JBHI.2017.2765639,https://ieeexplore.ieee.org/document/8080219
10826,29100114,10.1016/j.compbiomed.2017.10.019,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303451?via%3Dihub
10827,29100115,10.1016/j.compbiomed.2017.10.014,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303402?via%3Dihub
10828,29066360,10.1016/j.juro.2017.09.147,https://www.auajournals.org/doi/10.1016/j.juro.2017.09.147
10829,31172057,10.22114/AJEM.v1i1.11,error
10831,29157454,10.1016/j.cmpb.2017.10.022,https://www.sciencedirect.com/science/article/abs/pii/S0169260717309288?via%3Dihub
10832,29043535,10.1007/s11517-017-1733-8,https://link.springer.com/article/10.1007/s11517-017-1733-8
10833,29132619,10.1016/j.ijmedinf.2017.10.008,https://www.sciencedirect.com/science/article/abs/pii/S1386505617303684?via%3Dihub
10834,29157455,10.1016/j.cmpb.2017.10.018,https://www.sciencedirect.com/science/article/abs/pii/S0169260717307198?via%3Dihub
10835,29044896,10.1002/jmri.25873,https://onlinelibrary.wiley.com/doi/10.1002/jmri.25873
10836,29157449,10.1016/j.cmpb.2017.10.012,https://www.sciencedirect.com/science/article/abs/pii/S0169260717301815?via%3Dihub
10837,29042219,10.1053/j.gastro.2017.10.010,https://www.gastrojournal.org/article/S0016-5085(17)36251-0/fulltext
10838,29034407,10.1007/s11517-017-1736-5,https://link.springer.com/article/10.1007/s11517-017-1736-5
10839,29042162,10.1016/j.artmed.2017.10.001,https://www.sciencedirect.com/science/article/pii/S0933365717301033?via%3Dihub
10840,29030801,10.1007/s10439-017-1944-z,https://link.springer.com/article/10.1007/s10439-017-1944-z
10841,29059592,10.1016/j.compbiomed.2017.10.011,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303372?via%3Dihub
10842,28914611,10.1088/1361-6560/aa8d09,"https://validate.perfdrive.com/?ssa=8301bb96-da6d-4945-9925-e3f40b18c529&ssb=76181266269&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Faa8d09&ssi=74b2ed26-8427-43a3-a77d-0ab3de1e0ccb&ssk=support@shieldsquare.com&ssm=82653485618003128105245026727829&ssn=361aaed5bc72b71e3b9298c9e8a303f8b9fed4226030-b12d-479e-b7cf4e&sso=681c7b32-098cc2888492c004565e1e9c8a61e74650ea443472105c9b&ssp=56806565161654727672165472252393706&ssq=99091155533608178440255336783302256239426&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10843,29126697,10.1016/j.forsciint.2017.10.004,https://www.sciencedirect.com/science/article/abs/pii/S037907381730405X?via%3Dihub
10844,29028216,10.1109/JBHI.2017.2761980,https://ieeexplore.ieee.org/document/8064629
10845,29100112,10.1016/j.compbiomed.2017.10.009,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303293?via%3Dihub
10846,29017898,10.1016/j.jneumeth.2017.10.001,https://www.sciencedirect.com/science/article/abs/pii/S0165027017303497?via%3Dihub
10847,29017899,10.1016/j.jneumeth.2017.10.003,https://www.sciencedirect.com/science/article/abs/pii/S0165027017303515?via%3Dihub
10848,29031664,10.1016/j.compbiomed.2017.10.002,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303220?via%3Dihub
10849,28992993,10.1016/j.hrtlng.2017.09.003,https://www.heartandlung.org/article/S0147-9563(17)30160-7/fulltext
10850,28983984,10.1111/pace.13180,https://onlinelibrary.wiley.com/doi/10.1111/pace.13180
10851,28993124,10.1016/j.artmed.2017.09.006,https://www.sciencedirect.com/science/article/pii/S0933365717300593?via%3Dihub
10852,28727228,10.1002/jcb.26301,https://onlinelibrary.wiley.com/doi/10.1002/jcb.26301
10853,28981422,10.1109/TCBB.2017.2758782,https://ieeexplore.ieee.org/document/8057805
10854,28881490,10.1111/ceo.13056,https://onlinelibrary.wiley.com/doi/10.1111/ceo.13056
10855,29157451,10.1016/j.cmpb.2017.10.002,https://www.sciencedirect.com/science/article/abs/pii/S0169260717303073?via%3Dihub
10856,28963640,10.1007/s12253-017-0323-2,https://link.springer.com/article/10.1007/s12253-017-0323-2
10857,28958151,10.1177/0333102417733953,https://journals.sagepub.com/doi/10.1177/0333102417733953
10858,28961119,10.1109/TNSRE.2017.2757519,https://ieeexplore.ieee.org/document/8052556
10859,28961131,10.1109/JBHI.2017.2757510,https://ieeexplore.ieee.org/document/8052493
10860,28987903,10.1016/j.media.2017.09.005,https://www.sciencedirect.com/science/article/abs/pii/S1361841517301366?via%3Dihub
10861,28958729,10.1016/j.ultrasmedbio.2017.07.013,https://www.umbjournal.org/article/S0301-5629(17)30332-0/fulltext
10862,28956226,10.1007/s10916-017-0823-3,https://link.springer.com/article/10.1007/s10916-017-0823-3
10863,28974302,10.1016/j.compbiomed.2017.09.017,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303153?via%3Dihub
10864,28948480,10.1007/s11517-017-1726-7,https://link.springer.com/article/10.1007/s11517-017-1726-7
10865,28948864,10.1080/14616734.2017.1378239,https://www.tandfonline.com/doi/full/10.1080/14616734.2017.1378239
10866,28943487,10.1016/j.avsg.2017.09.004,https://www.annalsofvascularsurgery.com/article/S0890-5096(16)31230-4/fulltext
10867,28952944,10.1109/TNSRE.2017.2755667,https://ieeexplore.ieee.org/document/8048514
10868,29054251,10.1016/j.cmpb.2017.09.011,https://www.sciencedirect.com/science/article/abs/pii/S0169260717307526?via%3Dihub
10869,28939302,10.1016/j.artmed.2017.09.004,https://www.sciencedirect.com/science/article/pii/S0933365717302592?via%3Dihub
10870,29054264,10.1016/j.cmpb.2017.09.013,https://www.sciencedirect.com/science/article/abs/pii/S0169260716309397?via%3Dihub
10871,29102036,10.1016/j.amjcard.2017.08.034,https://www.ajconline.org/article/S0002-9149(17)31451-0/fulltext
10872,28927314,10.1177/1460458217720395,https://journals.sagepub.com/doi/10.1177/1460458217720395
10873,28926163,10.1002/jmri.25860,https://onlinelibrary.wiley.com/doi/10.1002/jmri.25860
10874,28987988,10.1016/j.compbiomed.2017.09.011,https://www.sciencedirect.com/science/article/abs/pii/S0010482517303098?via%3Dihub
10875,28954253,10.1016/j.saa.2017.09.014,https://www.sciencedirect.com/science/article/abs/pii/S1386142517307321?via%3Dihub
10876,28753132,10.1088/1361-6560/aa82ec,"https://validate.perfdrive.com/?ssa=ae7c120d-6502-4dc9-b1be-aff9f4177559&ssb=49309231406&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6560%2Faa82ec&ssi=5706a133-8427-4d94-8fa7-4d7cc558612a&ssk=support@shieldsquare.com&ssm=45908101505837779107968416672326&ssn=a8f5ab3c849d8aec52667d394502134b596621b6b77f-887e-42d6-85cc62&sso=5892784e-ecc552a7289d2b7cd113911685b438ae0cdfd3f18b711b4e&ssp=18056844581654775664165471345430375&ssq=72783055552727574244155527745669633233990&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10877,29157442,10.1016/j.cmpb.2017.09.005,https://www.sciencedirect.com/science/article/abs/pii/S0169260717304947?via%3Dihub
10878,28898126,10.2214/AJR.17.18224,https://www.ajronline.org/doi/10.2214/AJR.17.18224
10879,28891000,10.1007/s11517-017-1722-y,https://link.springer.com/article/10.1007/s11517-017-1722-y
10880,28926794,10.1016/j.jpsychires.2017.09.012,https://www.sciencedirect.com/science/article/abs/pii/S0022395617305861?via%3Dihub
10881,28912043,10.1016/j.pnpbp.2017.09.006,https://www.sciencedirect.com/science/article/abs/pii/S0278584617305353?via%3Dihub
10882,28895033,10.1007/s10916-017-0814-4,https://link.springer.com/article/10.1007/s10916-017-0814-4
10883,28891042,10.1007/s11517-017-1721-z,https://link.springer.com/article/10.1007/s11517-017-1721-z
10884,29054253,10.1016/j.cmpb.2017.09.001,https://www.sciencedirect.com/science/article/abs/pii/S0169260716309877?via%3Dihub
10886,28899551,10.1016/j.bandl.2017.08.006,https://www.sciencedirect.com/science/article/abs/pii/S0093934X15301498?via%3Dihub
10887,28910655,10.1016/j.gaitpost.2017.09.001,https://www.sciencedirect.com/science/article/abs/pii/S0966636217308974?via%3Dihub
10888,28887746,10.1007/s13246-017-0584-9,https://link.springer.com/article/10.1007/s13246-017-0584-9
10889,29054258,10.1016/j.cmpb.2017.09.004,https://www.sciencedirect.com/science/article/abs/pii/S0169260717302821?via%3Dihub
10890,28884559,10.23736/S0390-5616.17.04123-6,https://www.minervamedica.it/en/journals/neurosurgical-sciences/article.php?cod=R38Y2021N01A0069
10891,28888332,10.1016/j.annemergmed.2017.08.005,https://www.annemergmed.com/article/S0196-0644(17)31442-7/fulltext
10892,28872366,10.1080/07357907.2017.1363892,https://www.tandfonline.com/doi/full/10.1080/07357907.2017.1363892
10894,28866731,10.1007/s10916-017-0800-x,https://link.springer.com/article/10.1007/s10916-017-0800-x
10895,28915974,10.1016/j.mehy.2017.08.021,https://www.sciencedirect.com/science/article/abs/pii/S0306987717303778?via%3Dihub
10896,28880196,10.1109/JBHI.2017.2748280,https://ieeexplore.ieee.org/document/8024064
10897,28880184,10.1109/TNSRE.2017.2748388,https://ieeexplore.ieee.org/document/8024036
10898,28893410,10.1016/j.clnu.2017.07.017,https://www.clinicalnutritionjournal.com/article/S0261-5614(17)30258-3/fulltext
10899,28864854,10.1007/s00234-017-1914-z,https://link.springer.com/article/10.1007/s00234-017-1914-z
10900,28861720,10.1007/s10620-017-4721-9,https://link.springer.com/article/10.1007/s10620-017-4721-9
10901,28861708,10.1007/s11548-017-1663-9,https://link.springer.com/article/10.1007/s11548-017-1663-9
10902,28856902,10.1177/0004867417726860,https://journals.sagepub.com/doi/10.1177/0004867417726860
10903,28856515,10.1007/s11548-017-1660-z,https://link.springer.com/article/10.1007/s11548-017-1660-z
10904,28951020,10.1016/j.amjcard.2017.08.029,https://www.ajconline.org/article/S0002-9149(17)31399-1/fulltext
10905,28853484,10.1039/c7an00944e,https://pubs.rsc.org/en/content/articlelanding/2017/AN/C7AN00944E
10906,28923545,10.1016/j.compbiolchem.2017.08.015,https://www.sciencedirect.com/science/article/abs/pii/S147692711730172X?via%3Dihub
10907,28852853,10.1007/s00381-017-3573-0,https://link.springer.com/article/10.1007/s00381-017-3573-0
10908,28851106,10.1111/1556-4029.13582,https://onlinelibrary.wiley.com/doi/10.1111/1556-4029.13582
10909,28843022,10.1002/mds.27132,https://movementdisorders.onlinelibrary.wiley.com/doi/10.1002/mds.27132
10910,28850876,10.1016/j.media.2017.08.006,https://www.sciencedirect.com/science/article/abs/pii/S1361841517301299?via%3Dihub
10911,28947007,10.1016/j.cmpb.2017.08.013,https://www.sciencedirect.com/science/article/abs/pii/S0169260716314638?via%3Dihub
10912,28843999,10.1016/j.neuroscience.2017.08.038,https://www.sciencedirect.com/science/article/abs/pii/S0306452217306048?via%3Dihub
10913,28836083,10.1007/s11517-017-1712-0,https://link.springer.com/article/10.1007/s11517-017-1712-0
10914,28869899,10.1016/j.compbiomed.2017.08.022,https://www.sciencedirect.com/science/article/abs/pii/S0010482517302810?via%3Dihub
10915,28836045,10.1007/s10916-017-0797-1,https://link.springer.com/article/10.1007/s10916-017-0797-1
10916,28836107,10.1007/s10916-017-0787-3,https://link.springer.com/article/10.1007/s10916-017-0787-3
10917,28671554,10.1088/1361-6579/aa7d3d,"https://validate.perfdrive.com/?ssa=4e48be52-e0d6-4760-9a9d-7ed7b3321055&ssb=10134285087&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Faa7d3d&ssi=b51f6729-8427-4efa-81f7-dfde839f2839&ssk=support@shieldsquare.com&ssm=58195792452088645102082914264880&ssn=af20e5d5cbd7fc5312ac188d81a9ce0c7c8ff3ceee2b-2a65-4f94-ad7fcd&sso=608d8168-c628a328ef36456fbea76f3f82fdc492cf25ea8ff8c4152f&ssp=17703510651654720833165477595398632&ssq=00174095573888501816555738091723640754910&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10918,28585921,10.1088/1752-7163/aa7799,"https://validate.perfdrive.com/?ssa=f81bc892-0677-40ca-8f3b-111b248cf2e1&ssb=97186229399&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1752-7163%2Faa7799&ssi=a35bf6a8-8427-4ce3-974c-21595c2a6ada&ssk=support@shieldsquare.com&ssm=22915526298325148103942550459368&ssn=faa8d5e88cd223f1f631b009ba66e2d457eb86c5cda7-d5b7-4108-bceb8b&sso=11b1dbea-4cf206166bf9637d64890946c8d3cf76b38b0fe39d107387&ssp=58855513111654708516165477288850711&ssq=26485555574295955520455742033180262078723&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10919,28843829,10.1016/j.compbiomed.2017.08.015,https://www.sciencedirect.com/science/article/abs/pii/S0010482517302743?via%3Dihub
10920,28820010,10.1177/1460458217723169,https://journals.sagepub.com/doi/10.1177/1460458217723169
10921,28890183,10.1016/j.clbc.2017.08.002,https://www.clinical-breast-cancer.com/article/S1526-8209(17)30146-5/fulltext
10922,28819715,10.1007/s12024-017-9906-1,https://link.springer.com/article/10.1007/s12024-017-9906-1
10923,28819683,10.1007/s00383-017-4146-8,https://link.springer.com/article/10.1007/s00383-017-4146-8
10924,28822813,10.1016/j.mbs.2017.08.004,https://www.sciencedirect.com/science/article/abs/pii/S0025556417304327?via%3Dihub
10925,28823587,10.1016/j.jocn.2017.07.023,https://www.jocn-journal.com/article/S0967-5868(17)30843-3/fulltext
10926,28816338,10.3414/ME17-01-0024,https://www.thieme-connect.de/products/ejournals/abstract/10.3414/ME17-01-0024
10927,28850870,10.1016/j.forsciint.2017.08.005,https://www.sciencedirect.com/science/article/abs/pii/S0379073817303043?via%3Dihub
10928,28808813,10.1007/s10916-017-0773-9,https://link.springer.com/article/10.1007/s10916-017-0773-9
10929,28809709,10.1109/TBCAS.2017.2719631,https://ieeexplore.ieee.org/document/8010320
10930,28825994,10.1016/j.compbiomed.2017.08.014,https://www.sciencedirect.com/science/article/abs/pii/S0010482517302731?via%3Dihub
10931,29165287,10.1016/j.ijrobp.2017.08.004,https://www.redjournal.org/article/S0360-3016(17)33709-4/fulltext
10932,28809679,10.1109/TMI.2017.2739110,https://ieeexplore.ieee.org/document/8008783
10933,28809669,10.1109/TBME.2017.2738440,https://ieeexplore.ieee.org/document/8007300
10934,28841459,10.1016/j.compbiomed.2017.08.006,https://www.sciencedirect.com/science/article/abs/pii/S0010482517302597?via%3Dihub
10935,27813310,10.1002/acr.23140,https://onlinelibrary.wiley.com/doi/epdf/10.1002/acr.23140
10936,28791547,10.1007/s10916-017-0788-2,https://link.springer.com/article/10.1007/s10916-017-0788-2
10937,28786703,10.1080/03091902.2017.1358772,https://www.tandfonline.com/doi/full/10.1080/03091902.2017.1358772
10938,28946991,10.1016/j.cmpb.2017.08.005,https://www.sciencedirect.com/science/article/abs/pii/S0169260717303279?via%3Dihub
10939,28792901,10.1109/TNSRE.2017.2736939,https://ieeexplore.ieee.org/document/8003351
10940,28870381,10.1016/j.ijmedinf.2017.08.002,https://www.sciencedirect.com/science/article/abs/pii/S1386505617302010?via%3Dihub
10941,28800443,10.1016/j.compbiomed.2017.08.002,https://www.sciencedirect.com/science/article/abs/pii/S001048251730255X?via%3Dihub
10942,28781056,10.1016/j.jstrokecerebrovasdis.2017.07.004,https://www.strokejournal.org/article/S1052-3057(17)30361-0/fulltext
10943,28776157,10.1007/s11605-017-3518-7,https://link.springer.com/article/10.1007/s11605-017-3518-7
10944,28859832,10.1016/j.cmpb.2017.07.011,https://www.sciencedirect.com/science/article/abs/pii/S016926071730010X?via%3Dihub
10945,28766105,10.1007/s11517-017-1698-7,https://link.springer.com/article/10.1007/s11517-017-1698-7
10946,28987701,10.1016/j.ejrad.2017.07.028,https://www.ejradiology.com/article/S0720-048X(17)30311-X/fulltext
10947,28778512,10.1016/j.acra.2017.06.008,https://www.academicradiology.org/article/S1076-6332(17)30299-4/fulltext
10948,28987700,10.1016/j.ejrad.2017.07.027,https://www.ejradiology.com/article/S0720-048X(17)30312-1/fulltext
10949,28762196,10.1007/s11548-017-1649-7,https://link.springer.com/article/10.1007/s11548-017-1649-7
10950,28783650,10.1109/JBHI.2017.2734329,https://ieeexplore.ieee.org/document/7997874
10951,28562369,10.1088/1361-6579/aa7623,"https://validate.perfdrive.com/?ssa=b89ea033-b045-4f54-9e4f-5aad23325a85&ssb=49927235660&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Faa7623&ssi=cc6b4e97-8427-4e9f-a550-a11fa173ece0&ssk=support@shieldsquare.com&ssm=66044416363031149109048696898254&ssn=c19fa6053a2de8a0e69ace2ac2f4019541f74daefd48-515f-4af3-aed4c8&sso=3abb6927-478d1fdc13227f9e1a2421b99ea37d3532af36f6db363de8&ssp=33268477671654773149165473920602081&ssq=18107135597210183669455972204497289713494&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
10952,28594638,10.1088/1361-6579/aa7841,"https://validate.perfdrive.com/?ssa=f92ed0c7-3965-41f9-8efd-cdff0dfa1e97&ssb=99566245932&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Faa7841&ssi=262503f4-8427-4317-872b-b3ddd90a00b7&ssk=support@shieldsquare.com&ssm=24477891451698506109760537974559&ssn=264aa13fbad049bf8c3bbd13ceb01bae38487cd75225-3514-499a-9e7e8b&sso=474d40ed-714c4414419a2e2d68767b7fe6051435f7ca6d1d3027c388&ssp=62333310321654786416165473398475453&ssq=23839045597622464494855976373683550673961&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
