,name,pdf_url,pmid,doi
24732,open_access/28609769,,28609769,10.1159/000477131
24740,open_access/28612121,,28612121,10.1007/s00421-017-3630-0
24743,open_access/28830308,,28830308,10.1142/S0129065717500332
24752,open_access/28376281,,28376281,10.1002/mp.12258
24759,open_access/28613187,,28613187,10.1109/JBHI.2017.2710798
24760,open_access/28613188,,28613188,10.1109/JBHI.2017.2713988
24765,open_access/28590499,,28590499,10.3414/ME16-01-0084
24769,open_access/28600245,,28600245,10.1109/TIP.2017.2713041
24773,open_access/28585725,,28585725,10.1111/apt.14172
24774,open_access/28585184,,28585184,10.1007/s12265-017-9752-2
24775,open_access/28577329,,28577329,10.1002/jmri.25779
24783,open_access/28410140,,28410140,
24786,open_access/28373602,,28373602,10.1088/1752-7163/aa6b08
24795,open_access/28557381,,28557381,10.1002/ppul.23735
24803,open_access/28574372,,28574372,10.1109/JBHI.2017.2709841
24806,open_access/28574347,,28574347,10.1109/TMI.2017.2708988
24813,open_access/28543885,,28543885,10.1002/nbm.3739
24816,open_access/28541917,,28541917,10.1109/JBHI.2017.2707588
24830,open_access/28523350,,28523350,10.1007/s00330-017-4855-3
24835,open_access/28534800,,28534800,10.1109/JBHI.2017.2705031
24839,open_access/28534796,,28534796,10.1109/JBHI.2017.2703918
24840,open_access/28508345,,28508345,10.1007/s11548-017-1609-2
24842,open_access/28508191,,28508191,10.1007/s11845-017-1598-8
24846,open_access/28504360,,28504360,10.1002/mrm.26749
24847,open_access/28501967,,28501967,10.1007/s10916-017-0745-0
24850,open_access/28501942,,28501942,10.1007/s11548-017-1605-6
24853,open_access/28504954,,28504954,10.1109/JBHI.2017.2703890
24860,open_access/28488239,,28488239,10.1007/s11548-017-1598-1
24872,open_access/28472832,,28472832,10.1055/s-0043-105486
24879,open_access/28468767,,28468767,
24882,open_access/28475051,,28475051,10.1109/TMI.2017.2700213
24886,open_access/28463207,,28463207,10.1109/JBHI.2017.2691715
24892,open_access/28459697,,28459697,10.1109/JBHI.2017.2698418
24894,open_access/28459694,,28459694,10.1109/TNSRE.2017.2698005
24901,open_access/28459693,,28459693,10.1109/TNSRE.2017.2697920
24926,open_access/28436853,,28436853,10.1109/TMI.2017.2695227
24930,open_access/28436839,,28436839,10.1109/TBME.2017.2695461
24936,open_access/28186630,,28186630,10.1002/mp.12134
24938,open_access/28410052,,28410052,10.1162/NECO_a_00963
24945,open_access/28409335,,28409335,10.1007/s13246-017-0550-6
24952,open_access/28403750,,28403750,10.1177/0954411917702682
24961,open_access/28397061,,28397061,10.1007/s13246-017-0541-7
24967,open_access/28410112,,28410112,10.1109/JBHI.2017.2691738
24972,open_access/28379628,,28379628,10.1002/jemt.22874
24975,open_access/28391210,,28391210,10.1109/JBHI.2017.2688473
24977,open_access/28391186,,28391186,10.1109/TBME.2017.2690863
24981,open_access/28391204,,28391204,10.1109/TCBB.2017.2690848
24982,open_access/28391191,,28391191,10.1109/TMI.2017.2690836
24984,open_access/28368170,,28368170,10.1037/pas0000472
24985,open_access/28374077,,28374077,10.1007/s00330-017-4800-5
24993,open_access/28371771,,28371771,10.1109/TBME.2017.2688380
24996,open_access/28361323,,28361323,10.1007/s11548-017-1575-8
25002,open_access/28353133,,28353133,10.1007/s11517-017-1638-6
25014,open_access/28358689,,28358689,10.1109/TNSRE.2017.2687100
25016,open_access/28341746,,28341746,10.1136/gutjnl-2016-313189
25023,open_access/28182277,,28182277,10.1002/mp.12152
25027,open_access/28333649,,28333649,10.1109/JBHI.2017.2685586
25029,open_access/28321681,,28321681,10.1007/s10554-017-1108-0
25030,open_access/28321787,,28321787,10.1007/s10147-017-1110-5
25032,open_access/28319275,,28319275,10.1111/jmi.12552
25039,open_access/28862033,,28862033,10.1177/0003702817695571
25043,open_access/28303473,,28303473,10.1007/s12350-017-0834-y
25044,open_access/28328519,,28328519,10.1109/JBHI.2017.2681799
25052,open_access/28287830,,28287830,10.1089/end.2016.0791
25054,open_access/28289941,,28289941,10.1007/s00330-017-4775-2
25055,open_access/28290067,,28290067,10.1007/s13246-017-0535-5
25061,open_access/28285338,,28285338,10.1007/s11548-017-1554-0
25063,open_access/28362595,,28362595,10.1109/JBHI.2017.2654479
25065,open_access/28283997,,28283997,10.1007/s10916-017-0712-9
25067,open_access/28362600,,28362600,10.1109/TCYB.2017.2671898
25072,open_access/28265811,,28265811,10.1007/s12325-017-0505-z
25078,open_access/28258421,,28258421,10.1007/s12265-017-9739-z
25079,open_access/28256072,,28256072,10.1002/aur.1735
25080,open_access/28278487,,28278487,10.1109/JBHI.2017.2677953
25084,open_access/28278461,,28278461,10.1109/TMI.2017.2677479
25087,open_access/28278453,,28278453,10.1109/TBME.2017.2676160
25088,open_access/28287993,,28287993,10.1109/JBHI.2017.2675340
25089,open_access/29298612,,29298612,10.1177/0962280217696115
25090,open_access/28451579,,28451579,
25094,open_access/28071987,,28071987,10.1089/thy.2016.0372
25102,open_access/28243816,,28243816,10.1007/s10916-017-0703-x
25113,open_access/28238175,,28238175,10.1007/s11517-017-1611-4
25114,open_access/28263144,,28263144,10.1532/hsf.1566
25117,open_access/28234631,,28234631,10.1088/1361-6560/aa5dbe
25119,open_access/28252410,,28252410,10.1109/TNSRE.2017.2673664
25127,open_access/28107565,,28107565,10.1111/jdv.14126
25128,open_access/28224450,,28224450,10.1007/s12350-017-0823-1
25133,open_access/28218891,,28218891,
25142,open_access/28214930,,28214930,10.1007/s10877-017-9998-x
25143,open_access/28211634,,28211634,10.1002/rcs.1807
25157,open_access/28197643,,28197643,10.1007/s00223-017-0238-7
25158,open_access/28195664,,28195664,10.1002/nbm.3682
25160,open_access/28194648,,28194648,10.1007/s11517-017-1613-2
25165,open_access/28475101,,28475101,
25166,open_access/28269941,,28269941,
25167,open_access/28269893,,28269893,
25169,open_access/28269880,,28269880,
25170,open_access/28269938,,28269938,
25171,open_access/28269950,,28269950,
25173,open_access/28269832,,28269832,
25174,open_access/28269885,,28269885,
25175,open_access/28269908,,28269908,
25176,open_access/28269835,,28269835,
25177,open_access/28269892,,28269892,
25179,open_access/28269876,,28269876,
25184,open_access/28185049,,28185049,10.1007/s11517-017-1616-z
25185,open_access/28635541,,28635541,10.1080/15622975.2016.1274050
25204,open_access/28160459,,28160459,10.1002/dc.23649
25209,open_access/28152264,,28152264,10.1002/jmri.25606
25213,open_access/28274168,,28274168,10.1142/S0129065717500198
25220,open_access/28140627,,28140627,10.2214/AJR.16.16128
25221,open_access/28112944,,28112944,10.1021/acs.jproteome.6b00833
25228,open_access/28124477,,28124477,10.1002/ajmg.a.38137
25230,open_access/28141517,,28141517,10.1109/TMI.2017.2659734
25239,open_access/28120144,,28120144,10.1007/s13246-016-0515-1
25245,open_access/28110476,,28110476,10.1007/s11548-017-1522-8
25247,open_access/28107204,,28107204,10.1088/1361-6579/aa50cf
25248,open_access/28107205,,28107205,10.1088/1361-6579/38/2/343
25254,open_access/28113353,,28113353,10.1109/JBHI.2017.2655720
25257,open_access/28099159,,28099159,10.1088/1361-6579/38/2/259
25259,open_access/28093025,,28093025,10.1142/S0219635216500345
25263,open_access/28092591,,28092591,10.1109/TCYB.2016.2644718
25269,open_access/28081006,,28081006,10.1088/1361-6560/aa504e
25271,open_access/28075620,,28075620,10.2214/AJR.16.16894
25274,open_access/28074320,,28074320,10.1007/s11060-016-2359-7
25275,open_access/28065167,,28065167,10.1017/S0033291716003329
25276,open_access/28070749,,28070749,10.1007/s13246-016-0512-4
25277,open_access/28092583,,28092583,10.1109/JBHI.2017.2650199
25279,open_access/28068175,,28068175,10.1200/JCO.2016.68.2153
25299,open_access/28040847,,28040847,10.1007/s00702-016-1673-8
25302,open_access/28055887,,28055887,10.1109/TNSRE.2016.2646763
25307,open_access/28035540,,28035540,10.1007/s11655-016-2641-8
25309,open_access/28032305,,28032305,10.1007/s10916-016-0669-0
25314,open_access/28009134,,28009134,10.1002/jbio.201600169
25317,open_access/28005248,,28005248,10.1007/s10916-016-0672-5
25321,open_access/28026754,,28026754,10.1109/TMI.2016.2642839
25330,open_access/28066845,,28066845,
25338,open_access/27978840,,27978840,
25342,open_access/28113333,,28113333,10.1109/JBHI.2016.2639818
25345,open_access/27992342,,27992342,10.1109/TNSRE.2016.2638830
25353,open_access/27932665,,27932665,10.1177/0962280216680242
25357,open_access/27990453,,27990453,
25361,open_access/28053650,,28053650,10.1155/2016/1091279
25362,open_access/28114049,,28114049,10.1109/JBHI.2016.2637004
25371,open_access/28114040,,28114040,10.1109/JBHI.2016.2635662
25377,open_access/27918482,,27918482,
25379,open_access/27905893,,27905893,
25380,open_access/27913337,,27913337,10.1109/TMI.2016.2633551
25381,open_access/27907231,,27907231,10.1111/1556-4029.13277
25383,open_access/27913366,,27913366,10.1109/JBHI.2016.2633963
25384,open_access/27925597,,27925597,10.1109/JBHI.2016.2634587
25385,open_access/27909939,,27909939,10.1007/s11517-016-1597-3
25386,open_access/27913367,,27913367,10.1109/JBHI.2016.2633986
25388,open_access/27900952,,27900952,10.1088/1741-2560/14/1/016003
25392,open_access/27994938,,27994938,
25393,open_access/28113293,,28113293,10.1109/TBME.2016.2633391
25394,open_access/27899048,,27899048,10.1142/S0219720016500372
25395,open_access/27913363,,27913363,10.1109/JBHI.2016.2632976
25396,open_access/27913364,,27913364,10.1109/JBHI.2016.2633403
25398,open_access/27916817,,27916817,
25400,open_access/27994268,,27994268,
25403,open_access/27888170,,27888170,
25413,open_access/27876688,,27876688,
25415,open_access/27893377,,27893377,10.1109/TBME.2016.2631245
25416,open_access/27874271,,27874271,10.1002/aur.1711
25419,open_access/27876006,,27876006,
25424,open_access/27855516,,27855516,10.2217/fon-2016-0382
25426,open_access/27942354,,27942354,
25427,open_access/27909405,,27909405,
25429,open_access/27852279,,27852279,
25431,open_access/27848006,,27848006,10.1007/s00198-016-3828-8
25432,open_access/28113928,,28113928,10.1109/TMI.2016.2629462
25434,open_access/28050920,,28050920,10.1177/1460458216677841
25435,open_access/27846894,,27846894,
25436,open_access/30376769,,30376769,10.1177/1460458216675500
25443,open_access/27829431,,27829431,
25446,open_access/27826610,,27826610,
25449,open_access/27826765,,27826765,
25455,open_access/27822698,,27822698,10.1007/s11517-016-1590-x
25459,open_access/27815728,,27815728,10.1007/s13246-016-0491-5
25460,open_access/27834659,,27834659,10.1109/JBHI.2016.2625271
25461,open_access/27815231,,27815231,
25462,open_access/27809638,,27809638,10.1080/00016489.2016.1247984
25464,open_access/27891256,,27891256,
25465,open_access/27872871,,27872871,
25468,open_access/27813129,,27813129,10.1111/sltb.12312
25470,open_access/27806724,,27806724,
25471,open_access/27740698,,27740698,10.1111/jdv.14012
25472,open_access/27810617,,27810617,10.1016/j.eurpsy.2016.06.003
25473,open_access/27882074,,27882074,
25474,open_access/27301982,,27301982,
25475,open_access/27660190,,27660190,
25478,open_access/27872636,,27872636,
25482,open_access/27796842,,27796842,
25483,open_access/27796843,,27796843,
25486,open_access/27793213,,27793213,
25489,open_access/27787784,,27787784,
25490,open_access/27788684,,27788684,
25493,open_access/27868066,,27868066,
25495,open_access/27783322,,27783322,
25496,open_access/27781499,,27781499,
25497,open_access/27782289,,27782289,10.3414/ME15-02-0008
25499,open_access/28113253,,28113253,10.1109/TBME.2016.2621037
25500,open_access/27847543,,27847543,
25502,open_access/27826224,,27826224,
25503,open_access/27847817,,27847817,
25504,open_access/27776563,,27776563,10.1017/S0033291716002609
25505,open_access/27803941,,27803941,
25506,open_access/27843197,,27843197,
25511,open_access/30208771,,30208771,10.1177/0193945916673059
25512,open_access/27771843,,27771843,10.1007/s11548-016-1493-1
25515,open_access/27766520,,27766520,10.1007/s11517-016-1585-7
25520,open_access/27775596,,27775596,
25522,open_access/27761843,,27761843,
25523,open_access/27775525,,27775525,10.1109/TNSRE.2016.2618902
25527,open_access/27980626,,27980626,
25528,open_access/27942425,,27942425,
25529,open_access/27752930,,27752930,10.1007/s11517-016-1582-x
25532,open_access/27742603,,27742603,
25536,open_access/27738293,,27738293,
25538,open_access/27818706,,27818706,
25541,open_access/28111643,,28111643,
25542,open_access/27662108,,27662108,10.1002/mrc.4532
25545,open_access/27730390,,27730390,
25548,open_access/27927892,,27927892,
25549,open_access/27722975,,27722975,
25557,open_access/27766943,,27766943,
25558,open_access/27734027,,27734027,
25562,open_access/27704458,,27704458,
25564,open_access/27702899,,27702899,
25565,open_access/27703089,,27703089,
25566,open_access/27699621,,27699621,10.1007/s11517-016-1577-7
25576,open_access/27706077,,27706077,
25580,open_access/27694098,,27694098,
25581,open_access/27777953,,27777953,
25583,open_access/27681602,,27681602,
25587,open_access/27678245,,27678245,10.1002/jmri.25497
25589,open_access/27729846,,27729846,
25590,open_access/27733922,,27733922,
25592,open_access/28113302,,28113302,10.1109/TBME.2016.2613502
25593,open_access/27752278,,27752278,
25595,open_access/27761398,,27761398,
25602,open_access/27873554,,27873554,10.1142/S012906571750006X
25605,open_access/27669247,,27669247,
25607,open_access/27654307,,27654307,10.1002/jmri.25460
25608,open_access/27669249,,27669249,
25610,open_access/27746825,,27746825,
25612,open_access/27653339,,27653339,
25615,open_access/27653966,,27653966,
25617,open_access/27662677,,27662677,10.1109/TNSRE.2016.2611601
25618,open_access/27725827,,27725827,
25622,open_access/27722173,,27722173,
25623,open_access/27644256,,27644256,10.1177/1460458216661862
25624,open_access/27637476,,27637476,10.1007/s12539-016-0183-6
25625,open_access/27654978,,27654978,10.1109/TBCAS.2016.2598794
25627,open_access/27636026,,27636026,
25629,open_access/27633806,,27633806,
25631,open_access/27649187,,27649187,
25632,open_access/27626460,,27626460,
25634,open_access/27638720,,27638720,
25636,open_access/27649220,,27649220,
25641,open_access/27618063,,27618063,
25649,open_access/27608023,,27608023,
25652,open_access/27642290,,27642290,
25653,open_access/28113385,,28113385,10.1109/JBHI.2016.2606240
25654,open_access/27598160,,27598160,
25656,open_access/27785934,,27785934,10.1142/S0129065717500022
25660,open_access/27686711,,27686711,
25661,open_access/27664509,,27664509,
25662,open_access/27688744,,27688744,
25663,open_access/27576334,,27576334,10.1007/s11548-016-1476-2
25664,open_access/28113594,,28113594,10.1109/TNSRE.2016.2604393
25665,open_access/27699133,,27699133,
25666,open_access/27686713,,27686713,
25667,open_access/27390221,,27390221,10.1111/bcpt.12638
25671,open_access/27686705,,27686705,
25672,open_access/27576242,,27576242,10.1109/TBME.2016.2603787
25673,open_access/27566751,,27566751,10.1177/1460458216663023
25674,open_access/27686704,,27686704,
25676,open_access/27843695,,27843695,
25683,open_access/27550443,,27550443,10.1007/s13246-016-0472-8
25684,open_access/27556473,,27556473,
25688,open_access/27610127,,27610127,
25689,open_access/27722196,,27722196,
25690,open_access/27541627,,27541627,10.1089/big.2016.0017
25693,open_access/27760476,,27760476,10.1142/S0129065716500519
25695,open_access/27542114,,27542114,10.1109/TNSRE.2016.2601240
25697,open_access/27686699,,27686699,
25705,open_access/27543782,,27543782,
25707,open_access/27521686,,27521686,
25715,open_access/27529139,,27529139,
25717,open_access/27492483,,27492483,
25718,open_access/27492342,,27492342,
25727,open_access/28066157,,28066157,
25729,open_access/27490905,,27490905,
25734,open_access/26358713,,26358713,10.1177/1073191115602551
25738,open_access/27462768,,27462768,10.2217/pgs-2016-0058
25739,open_access/27494090,,27494090,
25741,open_access/27479982,,27479982,10.1109/JBHI.2016.2594239
25742,open_access/27463719,,27463719,
25743,open_access/27454821,,27454821,10.1088/0967-3334/37/8/1313
25744,open_access/27454017,,27454017,10.1088/0967-3334/37/8/1186
25745,open_access/27454417,,27454417,10.1088/0967-3334/37/8/1253
25747,open_access/27454256,,27454256,10.1088/0967-3334/37/8/1233
25748,open_access/27451917,,27451917,10.1017/S0033291716000878
25749,open_access/27454128,,27454128,10.1088/0967-3334/37/8/1204
25750,open_access/27450279,,27450279,10.1080/10400435.2016.1174178
25751,open_access/27776438,,27776438,10.1142/S0129065716500507
25757,open_access/27452775,,27452775,
25763,open_access/27531880,,27531880,
25764,open_access/27570673,,27570673,
25765,open_access/27570686,,27570686,
25768,open_access/27435068,,27435068,10.1007/s11517-016-1546-1
25779,open_access/27500865,,27500865,
25785,open_access/27406024,,27406024,10.3414/ME15-02-0019
25787,open_access/27406956,,27406956,10.1002/jemt.22718
25792,open_access/27409622,,27409622,
25793,open_access/27402260,,27402260,10.1007/s10916-016-0548-8
25794,open_access/27447786,,27447786,
25795,open_access/27416609,,27416609,10.1109/JBHI.2016.2589971
25796,open_access/27480743,,27480743,
25797,open_access/27177554,,27177554,10.1177/1550059416649076
25798,open_access/27480748,,27480748,
25800,open_access/27586481,,27586481,
25802,open_access/27395766,,27395766,
25806,open_access/27395372,,27395372,
25807,open_access/27383395,,27383395,
25808,open_access/27399696,,27399696,
25809,open_access/27392644,,27392644,
25812,open_access/27480734,,27480734,
25813,open_access/27376723,,27376723,10.1007/s13246-016-0462-x
25814,open_access/27388877,,27388877,
25815,open_access/27367786,,27367786,10.1002/jmri.25359
25818,open_access/27424172,,27424172,
25819,open_access/27506129,,27506129,
25821,open_access/27355190,,27355190,
25823,open_access/27362983,,27362983,10.1109/TNSRE.2016.2585962
25828,open_access/27354395,,27354395,10.1177/1460458216655188
25830,open_access/27340876,,27340876,10.2214/AJR.15.15813
25831,open_access/27350649,,27350649,
25836,open_access/27334750,,27334750,
25837,open_access/27343830,,27343830,
25838,open_access/27392227,,27392227,
25841,open_access/27321132,,27321132,
25842,open_access/27415390,,27415390,10.1103/PhysRevE.93.063310
25844,open_access/27311605,,27311605,10.1007/s11517-016-1534-5
25847,open_access/27306407,,27306407,10.1177/0333102416652091
25848,open_access/27299354,,27299354,10.1007/s10916-016-0539-9
25849,open_access/27323356,,27323356,10.1109/TBME.2016.2580904
25851,open_access/27478689,,27478689,
25854,open_access/27286983,,27286983,10.1007/s10916-016-0536-z
25859,open_access/27282584,,27282584,
25860,open_access/27278475,,27278475,10.1007/s13246-016-0458-6
25862,open_access/27278387,,27278387,10.1007/s10565-016-9337-x
25873,open_access/27250502,,27250502,10.1007/s10916-016-0525-2
25874,open_access/27295696,,27295696,10.1109/JBHI.2016.2576285
25876,open_access/27258282,,27258282,
25878,open_access/27252014,,27252014,10.1111/clr.12887
25888,open_access/27234479,,27234479,10.1007/s10916-016-0519-0
25889,open_access/27240717,,27240717,
25890,open_access/27238739,,27238739,
25891,open_access/27231214,,27231214,10.1177/1087054716649666
25892,open_access/27229489,,27229489,10.1007/s10916-016-0523-4
25893,open_access/27249822,,27249822,10.1109/TBME.2016.2573045
25894,open_access/27238760,,27238760,
25895,open_access/27261565,,27261565,
25898,open_access/27235086,,27235086,
25902,open_access/27216626,,27216626,10.1007/s00415-016-8164-6
25904,open_access/27286184,,27286184,
25905,open_access/27209184,,27209184,10.1007/s10916-016-0517-2
25907,open_access/27695626,,27695626,
25914,open_access/27193630,,27193630,10.1007/s13246-016-0452-z
25917,open_access/27208647,,27208647,
25918,open_access/27194241,,27194241,10.1007/s10916-016-0520-7
25929,open_access/27188832,,27188832,
25930,open_access/27236223,,27236223,
25933,open_access/27172589,,27172589,10.2217/bmm-2015-0022
25937,open_access/27209271,,27209271,
25938,open_access/27179605,,27179605,
25939,open_access/27995065,,27995065,
25940,open_access/27205867,,27205867,
25944,open_access/27146242,,27146242,10.3109/14397595.2016.1168536
25945,open_access/27156652,,27156652,
25946,open_access/27330233,,27330233,
25947,open_access/27480729,,27480729,
25948,open_access/27257279,,27257279,
25949,open_access/27440465,,27440465,10.1142/S0129065716500398
25950,open_access/27164595,,27164595,10.1109/TNSRE.2016.2562180
25951,open_access/27152250,,27152250,
25953,open_access/27138273,,27138273,10.1088/1741-2560/13/3/036017
25954,open_access/27179447,,27179447,
25956,open_access/27181187,,27181187,
25962,open_access/27136554,,27136554,
25965,open_access/28113557,,28113557,10.1109/TNSRE.2016.2554884
25967,open_access/27354194,,27354194,10.1142/S0129065716500374
25972,open_access/27114199,,27114199,
25974,open_access/27106758,,27106758,10.1007/s11517-016-1506-9
25976,open_access/27107676,,27107676,
25977,open_access/27106582,,27106582,10.1007/s10916-016-0498-1
25978,open_access/27106749,,27106749,10.1007/s11517-016-1504-y
25979,open_access/27106756,,27106756,10.1007/s11517-016-1495-8
25981,open_access/27099159,,27099159,10.1007/s11517-016-1493-x
25982,open_access/27100718,,27100718,10.1055/s-0042-105284
25983,open_access/27127895,,27127895,
25984,open_access/27095072,,27095072,10.1002/dc.23481
25985,open_access/27102045,,27102045,
25991,open_access/27092506,,27092506,
25993,open_access/27101613,,27101613,
26000,open_access/27156833,,27156833,
26003,open_access/27093309,,27093309,10.1109/TBME.2016.2553131
26005,open_access/27093712,,27093712,10.1109/JBHI.2016.2553368
26008,open_access/27067075,,27067075,10.1007/s10877-016-9874-0
26009,open_access/27377661,,27377661,10.1142/S0129065716500325
26013,open_access/27059738,,27059738,10.1007/s10916-016-0476-7
26015,open_access/27056410,,27056410,
26017,open_access/27071189,,27071189,
26018,open_access/27131469,,27131469,
26019,open_access/27053165,,27053165,
26021,open_access/27354191,,27354191,10.1142/S0129065716500295
26022,open_access/27478060,,27478060,10.1142/S0129065716500258
26023,open_access/27082766,,27082766,
26024,open_access/27747592,,27747592,
26026,open_access/27037971,,27037971,10.1002/aur.1615
26027,open_access/27089522,,27089522,
26028,open_access/27100835,,27100835,
26032,open_access/27026244,,27026244,10.1007/s10334-016-0547-2
26033,open_access/27354188,,27354188,10.1142/S0129065716500234
26039,open_access/27016365,,27016365,
26040,open_access/27237338,,27237338,
26041,open_access/27060621,,27060621,
26043,open_access/27046884,,27046884,10.1109/JBHI.2016.2546312
26045,open_access/27046869,,27046869,
26046,open_access/27208529,,27208529,
26047,open_access/27004618,,27004618,10.3109/03091902.2016.1153739
26049,open_access/27208524,,27208524,
26050,open_access/27127331,,27127331,
26051,open_access/27208522,,27208522,
26053,open_access/27208521,,27208521,
26054,open_access/27005802,,27005802,
26056,open_access/26986814,,26986814,10.3109/10903127.2016.1139220
26059,open_access/27015322,,27015322,
26060,open_access/27747608,,27747608,
26061,open_access/26991418,,26991418,10.1111/srt.12281
26062,open_access/27208517,,27208517,
26063,open_access/26992568,,26992568,
26066,open_access/26977823,,26977823,10.3109/03091902.2016.1148792
26068,open_access/27084322,,27084322,
26069,open_access/26980235,,26980235,
26072,open_access/26963478,,26963478,10.1088/0967-3334/37/4/515
26074,open_access/26970892,,26970892,
26077,open_access/27046844,,27046844,10.1109/TBME.2016.2539421
26079,open_access/27046852,,27046852,
26081,open_access/26948678,,26948678,10.1088/0031-9155/61/6/2514
26082,open_access/26959029,,26959029,
26084,open_access/26956213,,26956213,
26085,open_access/27103193,,27103193,
26087,open_access/26960222,,26960222,10.1109/TMI.2016.2538465
26088,open_access/26942316,,26942316,10.1080/02640414.2016.1151924
26089,open_access/26966639,,26966639,
26090,open_access/27131183,,27131183,
26094,open_access/26999616,,26999616,
26096,open_access/27040838,,27040838,
26097,open_access/26955040,,26955040,10.1109/TNSRE.2016.2531118
26098,open_access/27040835,,27040835,
26103,open_access/26932370,,26932370,10.1007/s10916-016-0464-y
26104,open_access/27746849,,27746849,
26107,open_access/26924552,,26924552,10.1002/mrm.26169
26108,open_access/26922592,,26922592,10.1007/s10916-016-0467-8
26110,open_access/26925518,,26925518,
26112,open_access/27040833,,27040833,
26115,open_access/26929064,,26929064,10.1109/TNNLS.2016.2520964
26116,open_access/26948954,,26948954,
26117,open_access/26904925,,26904925,10.2217/fon.16.5
26122,open_access/26929057,,26929057,
26124,open_access/26670690,,26670690,10.1002/mus.25018
26128,open_access/26963609,,26963609,
26129,open_access/26892455,,26892455,10.1007/s10916-016-0454-0
26130,open_access/26915120,,26915120,10.1109/TMI.2016.2532122
26132,open_access/26887447,,26887447,10.7863/ultra.15.04014
26134,open_access/26948110,,26948110,
26136,open_access/26880058,,26880058,10.1177/1747493016632244
26138,open_access/26891862,,26891862,
26139,open_access/26890528,,26890528,
26141,open_access/26905209,,26905209,
26147,open_access/26872778,,26872778,10.1007/s10916-016-0460-2
26148,open_access/26890910,,26890910,10.1109/TNSRE.2016.2529581
26149,open_access/26886975,,26886975,10.1109/TMI.2016.2528129
26150,open_access/26864276,,26864276,10.1039/c5mb00399g
26151,open_access/26886978,,26886978,10.1109/TMI.2016.2528821
26152,open_access/27375854,,27375854,
26156,open_access/26897481,,26897481,
26162,open_access/26894595,,26894595,
26163,open_access/26868046,,26868046,
26165,open_access/26886969,,26886969,10.1109/TMI.2016.2526689
26166,open_access/26851954,,26851954,
26169,open_access/26874552,,26874552,
26173,open_access/26851618,,26851618,
26175,open_access/26866445,,26866445,
26176,open_access/26850352,,26850352,
26178,open_access/26867209,,26867209,
26181,open_access/26831488,,26831488,10.1007/s13246-016-0425-2
26182,open_access/26827299,,26827299,
26183,open_access/26831342,,26831342,
26185,open_access/26815338,,26815338,10.1007/s10916-016-0432-6
26186,open_access/26829798,,26829798,
26187,open_access/26825468,,26825468,
26196,open_access/26798076,,26798076,10.1007/s10916-016-0441-5
26197,open_access/26797861,,26797861,10.1055/s-0035-1565175
26198,open_access/26806441,,26806441,
26199,open_access/26805847,,26805847,
26200,open_access/26806385,,26806385,
26201,open_access/26812728,,26812728,10.1109/TNSRE.2016.2519350
26202,open_access/26798075,,26798075,10.1007/s10916-016-0436-2
26203,open_access/26803397,,26803397,
26206,open_access/26830378,,26830378,
26211,open_access/26780823,,26780823,10.1109/JBHI.2016.2518673
26212,open_access/26778191,,26778191,10.1002/jmri.25156
26215,open_access/26876987,,26876987,
26219,open_access/26831150,,26831150,
26224,open_access/26774603,,26774603,
26229,open_access/26787511,,26787511,
26230,open_access/26754857,,26754857,10.1007/s11060-016-2055-7
26232,open_access/27005002,,27005002,10.1142/S0129065716500106
26235,open_access/26743919,,26743919,10.1007/s00701-015-2672-5
26236,open_access/26821982,,26821982,
26238,open_access/26760968,,26760968,
26240,open_access/26826901,,26826901,
26244,open_access/26733278,,26733278,10.1007/s10916-015-0428-7
26245,open_access/26742123,,26742123,10.1109/TBME.2016.2515261
26250,open_access/26742152,,26742152,
26251,open_access/26728394,,26728394,10.1007/s10916-015-0424-y
26253,open_access/26774238,,26774238,
26254,open_access/26851475,,26851475,
26256,open_access/26773901,,26773901,
26257,open_access/26777431,,26777431,
26258,open_access/26748737,,26748737,
26259,open_access/26774796,,26774796,
26261,open_access/27110388,,27110388,
26263,open_access/26782070,,26782070,
26267,open_access/27404614,,27404614,10.1111/1556-4029.13006
26271,open_access/27274862,,27274862,
26274,open_access/26715189,,26715189,
26276,open_access/26700856,,26700856,10.1109/TBME.2015.2510365
26279,open_access/26707455,,26707455,
26281,open_access/26707449,,26707449,
26284,open_access/26666467,,26666467,10.2217/pgs.15.161
26285,open_access/26703093,,26703093,
26289,open_access/26660692,,26660692,10.1007/s10916-015-0413-1
26290,open_access/26692030,,26692030,
26293,open_access/26657134,,26657134,10.23736/S0390-5616.16.03479-2
26296,open_access/26718834,,26718834,
26297,open_access/26645318,,26645318,10.1007/s10916-015-0406-0
26298,open_access/26672033,,26672033,10.1109/TMI.2015.2506902
26300,open_access/26643078,,26643078,10.1007/s10916-015-0409-x
26301,open_access/26643081,,26643081,10.1007/s10916-015-0407-z
26305,open_access/26660889,,26660889,10.1109/TMI.2015.2505672
26307,open_access/26657976,,26657976,
26311,open_access/26760429,,26760429,
26312,open_access/26626458,,26626458,10.1007/s10554-015-0821-9
26313,open_access/26644965,,26644965,
26314,open_access/26707374,,26707374,
26317,open_access/26701199,,26701199,
26320,open_access/26606758,,26606758,10.1002/jmri.25095
26322,open_access/26603378,,26603378,
26323,open_access/26602102,,26602102,10.1007/s10548-015-0463-1
26324,open_access/26603998,,26603998,10.1007/s00062-015-0481-0
26326,open_access/26625401,,26625401,10.1109/TBME.2015.2503400
26331,open_access/26590182,,26590182,
26332,open_access/26589828,,26589828,10.1007/s00484-015-1102-y
